008,008,7,57,7,17,0,1,1,1
048,048,1,22,43,20,1,0,1,1
003,043,0,57,44,68,0,0,0,0
050,050,5,44,16,17,0,1,1,1
024,024,3,40,8,13,0,1,1,1
013,013,6,54,5,20,0,1,1,1
046,046,1,31,43,20,0,0,1,1
063,022,5,62,50,65,0,0,0,0
053,012,7,47,57,55,0,0,0,0
034,025,0,54,55,25,0,0,1,0
018,057,5,62,44,55,0,0,0,0
008,008,2,21,39,37,1,0,0,1
045,045,7,42,13,45,0,1,0,1
027,002,6,54,43,38,0,0,0,0
006,006,2,36,51,46,0,0,0,1
057,057,7,53,9,18,0,1,1,1
009,050,6,53,55,50,0,0,0,0
063,063,0,10,33,11,1,0,1,1
027,027,5,51,8,14,0,1,1,1
019,019,2,15,55,30,1,0,1,1
002,051,1,49,54,53,0,0,0,0
035,050,3,48,59,29,0,0,1,0
011,011,3,51,6,14,0,1,1,1
016,008,3,58,48,49,0,0,0,0
057,022,4,53,44,73,0,0,0,0
062,062,7,55,19,8,0,1,1,1
053,035,3,44,56,37,0,0,0,0
026,026,6,49,6,25,0,1,1,1
031,019,5,53,52,33,0,0,0,0
009,009,2,28,44,52,1,0,0,1
005,000,5,54,52,51,0,0,0,0
059,031,2,56,53,82,0,0,0,0
047,047,7,49,24,21,0,1,1,1
016,016,3,37,4,29,0,1,1,1
009,009,1,27,51,32,1,0,0,1
028,049,0,48,59,53,0,0,0,0
002,024,0,53,64,38,0,0,0,0
048,048,1,23,44,18,1,0,1,1
027,025,4,56,47,65,0,0,0,0
053,040,3,50,42,49,0,0,0,0
050,050,6,42,15,47,0,1,0,1
027,010,7,52,39,40,0,0,0,0
028,040,1,57,47,57,0,0,0,0
037,046,0,39,44,61,0,0,0,0
047,047,1,42,45,50,0,0,0,1
063,063,2,8,36,19,1,0,1,1
032,032,7,52,8,8,0,1,1,1
039,045,1,50,51,65,0,0,0,0
042,032,6,45,46,51,0,0,0,0
000,000,3,40,8,33,0,1,0,1
004,004,3,46,7,15,0,1,1,1
043,043,4,8,38,4,1,0,1,1
060,060,0,5,53,35,1,0,0,1
010,010,3,49,5,33,0,1,0,1
009,034,6,36,52,31,0,0,0,0
009,049,1,46,55,48,0,0,0,0
044,044,4,7,55,4,1,0,1,1
005,029,2,49,52,28,0,0,1,0
005,016,4,53,40,69,0,0,0,0
001,057,7,56,33,45,0,0,0,0
025,060,6,58,53,59,0,0,0,0
057,015,1,63,47,51,0,0,0,0
019,045,5,58,59,50,0,0,0,0
046,025,6,50,40,58,0,0,0,0
058,054,4,53,53,47,0,0,0,0
044,044,7,37,9,7,0,1,1,1
004,027,3,54,54,58,0,0,0,0
030,000,4,37,43,80,0,0,0,0
029,029,0,5,43,10,1,0,1,1
056,056,1,37,45,9,0,0,1,1
013,013,0,5,41,7,1,0,1,1
058,058,3,59,13,12,0,1,1,1
056,056,0,5,62,13,1,0,1,1
050,007,1,46,49,40,0,0,0,0
000,000,4,6,38,9,1,0,1,1
020,020,4,10,45,22,1,0,1,1
019,057,2,50,53,45,0,0,0,0
010,044,1,49,61,60,0,0,0,0
057,003,1,56,68,43,0,0,0,0
036,036,3,38,4,38,0,1,0,1
029,053,3,47,43,52,0,0,0,0
049,046,4,49,55,29,0,0,1,0
000,045,3,50,39,71,0,0,0,0
019,019,5,42,5,15,0,1,1,1
010,041,1,45,43,41,0,0,0,0
022,022,0,9,36,41,1,0,0,1
025,025,0,13,46,42,1,0,0,1
003,003,5,43,8,18,0,1,1,1
022,022,4,6,41,37,1,0,0,1
023,023,3,45,15,40,0,1,0,1
020,020,5,41,7,27,0,1,1,1
014,008,4,48,45,60,0,0,0,0
008,059,6,48,51,68,0,0,0,0
000,023,3,59,56,63,0,0,0,0
047,016,7,57,55,54,0,0,0,0
012,027,0,39,42,84,0,0,0,0
043,010,0,55,55,68,0,0,0,0
006,006,1,29,47,35,1,0,0,1
019,062,5,52,58,62,0,0,0,0
013,013,0,18,44,15,1,0,1,1
059,059,4,14,48,27,1,0,1,1
033,041,7,46,51,48,0,0,0,0
012,012,2,13,41,8,1,0,1,1
024,024,3,37,10,33,0,1,0,1
056,003,5,52,47,47,0,0,0,0
043,043,4,10,39,16,1,0,1,1
005,005,5,49,4,22,0,1,1,1
049,049,4,13,46,19,1,0,1,1
012,037,5,42,39,36,0,0,0,0
042,035,3,45,45,39,0,0,0,0
001,048,3,53,44,46,0,0,0,0
002,002,6,36,16,13,0,1,1,1
019,019,5,41,13,11,0,1,1,1
015,049,0,58,51,71,0,0,0,0
037,037,5,43,13,11,0,1,1,1
018,042,6,53,54,70,0,0,0,0
021,021,7,43,16,6,0,1,1,1
019,019,5,41,7,39,0,1,0,1
003,003,7,54,6,12,0,1,1,1
026,063,7,45,43,58,0,0,0,0
025,025,2,14,35,32,1,0,0,1
057,057,7,57,9,16,0,1,1,1
000,000,4,8,44,15,1,0,1,1
002,051,5,51,46,44,0,0,0,0
060,060,4,6,55,14,1,0,1,1
022,022,2,34,38,20,0,0,1,1
000,020,4,58,47,42,0,0,0,0
003,003,7,47,6,15,0,1,1,1
036,036,6,42,14,18,0,1,1,1
026,048,5,57,51,61,0,0,0,0
018,018,4,3,33,25,1,0,1,1
015,060,4,42,54,49,0,0,0,0
045,045,6,46,10,28,0,1,1,1
011,011,0,6,58,31,1,0,0,1
011,054,7,42,47,69,0,0,0,0
000,000,2,15,42,60,1,0,0,1
025,025,0,11,43,28,1,0,1,1
044,044,2,12,41,20,1,0,1,1
012,021,1,51,47,64,0,0,0,0
048,048,4,4,37,18,1,0,1,1
002,002,7,46,12,21,0,1,1,1
063,037,7,37,45,52,0,0,0,0
050,028,6,55,45,53,0,0,0,0
046,062,6,55,46,45,0,0,0,0
018,018,1,27,35,23,1,0,1,1
049,049,0,9,51,53,1,0,0,1
016,016,1,13,44,26,1,0,1,1
014,023,1,52,39,47,0,0,0,0
027,013,5,53,46,61,0,0,0,0
054,013,3,45,60,53,0,0,0,0
037,037,0,5,38,29,1,0,1,1
030,016,7,46,53,49,0,0,0,0
030,052,2,44,43,52,0,0,0,0
058,058,0,10,63,18,1,0,1,1
031,029,5,53,48,55,0,0,0,0
032,019,7,52,52,60,0,0,0,0
031,031,0,4,60,10,1,0,1,1
035,041,2,44,34,57,0,0,0,0
029,026,6,56,50,69,0,0,0,0
036,036,4,17,43,15,1,0,1,1
029,029,0,8,42,15,1,0,1,1
030,039,1,48,54,41,0,0,0,0
021,045,6,52,47,52,0,0,0,0
061,061,7,51,7,5,0,1,1,1
035,035,2,20,62,37,1,0,0,1
055,017,4,58,58,75,0,0,0,0
026,043,2,39,43,54,0,0,0,0
058,014,7,46,54,13,0,0,1,0
002,047,2,41,51,37,0,0,0,0
044,044,4,5,52,9,1,0,1,1
010,010,7,47,9,31,0,1,0,1
009,009,0,7,53,22,1,0,1,1
047,063,1,64,46,19,0,0,1,0
007,058,0,50,60,56,0,0,0,0
003,001,3,56,63,67,0,0,0,0
039,041,6,51,55,37,0,0,0,0
047,007,6,52,47,47,0,0,0,0
053,053,5,51,16,27,0,1,1,1
042,002,6,42,53,62,0,0,0,0
003,003,3,49,5,15,0,1,1,1
055,049,5,52,44,57,0,0,0,0
048,048,4,4,44,16,1,0,1,1
048,048,0,6,46,8,1,0,1,1
057,033,4,50,53,26,0,0,1,0
036,042,7,58,51,45,0,0,0,0
052,016,6,56,58,41,0,0,0,0
029,029,3,54,7,7,0,1,1,1
016,045,6,54,46,54,0,0,0,0
047,047,7,61,19,13,0,1,1,1
024,024,7,38,7,57,0,1,0,1
006,006,2,28,52,37,1,0,0,1
038,038,1,16,31,35,1,0,0,1
033,033,0,12,40,29,1,0,1,1
000,000,6,36,6,33,0,1,0,1
039,039,0,9,44,40,1,0,0,1
015,026,7,58,49,75,0,0,0,0
044,044,0,7,52,14,1,0,1,1
005,005,4,6,44,13,1,0,1,1
056,002,1,41,43,42,0,0,0,0
063,063,5,38,5,49,0,1,0,1
020,020,7,42,6,28,0,1,1,1
045,045,0,9,45,29,1,0,1,1
039,039,5,46,6,11,0,1,1,1
059,059,4,10,47,17,1,0,1,1
005,005,2,20,58,34,1,0,0,1
033,033,2,26,44,25,1,0,1,1
060,049,1,57,50,23,0,0,1,0
010,010,7,49,9,28,0,1,1,1
054,054,7,37,8,24,0,1,1,1
042,007,6,53,55,54,0,0,0,0
012,012,0,8,37,11,1,0,1,1
061,061,6,53,7,7,0,1,1,1
025,025,3,49,9,15,0,1,1,1
037,037,1,35,46,19,0,0,1,1
032,032,7,59,12,16,0,1,1,1
026,000,3,47,54,63,0,0,0,0
027,027,4,7,48,11,1,0,1,1
044,044,5,41,12,7,0,1,1,1
014,036,5,39,45,54,0,0,0,0
060,018,4,53,30,52,0,1,0,0
033,004,0,53,55,80,0,0,0,0
048,048,3,53,10,38,0,1,0,1
002,045,7,51,48,15,0,0,1,0
060,060,5,53,9,15,0,1,1,1
035,035,0,4,54,41,1,0,0,1
028,028,7,40,5,11,0,1,1,1
029,029,5,44,8,14,0,1,1,1
058,058,6,49,15,20,0,1,1,1
056,056,1,39,55,13,0,0,1,1
054,017,4,43,55,66,0,0,0,0
016,016,0,6,41,15,1,0,1,1
015,050,6,50,52,42,0,0,0,0
013,013,4,2,42,34,1,0,0,1
053,053,3,55,14,9,0,1,1,1
017,021,0,53,42,45,0,0,0,0
025,025,4,24,32,12,1,0,1,1
042,042,5,55,14,62,0,1,0,1
062,051,1,27,55,71,1,0,0,0
004,032,1,44,47,43,0,0,0,0
037,037,2,27,46,29,1,0,1,1
013,035,6,45,49,73,0,0,0,0
025,043,0,44,53,53,0,0,0,0
021,021,7,44,20,18,0,1,1,1
029,062,6,55,45,64,0,0,0,0
047,031,1,51,50,60,0,0,0,0
063,063,0,6,33,34,1,0,0,1
033,033,1,14,51,29,1,0,1,1
042,042,6,51,21,31,0,1,0,1
017,017,6,39,16,5,0,1,1,1
015,015,4,9,58,12,1,0,1,1
029,029,3,53,7,9,0,1,1,1
015,029,6,44,38,45,0,0,0,0
031,004,7,50,54,63,0,0,0,0
024,063,3,53,51,46,0,0,0,0
022,022,6,54,13,43,0,1,0,1
027,017,5,35,59,25,0,0,1,0
044,044,6,38,7,20,0,1,1,1
030,010,4,55,33,27,0,0,1,0
024,024,0,9,56,10,1,0,1,1
032,035,0,46,53,40,0,0,0,0
043,049,3,53,48,34,0,0,0,0
031,018,5,65,54,43,0,0,0,0
021,018,3,44,53,34,0,0,0,0
016,016,4,11,47,14,1,0,1,1
036,036,4,14,45,5,1,0,1,1
005,016,5,56,49,71,0,0,0,0
004,004,1,19,45,21,1,0,1,1
028,028,7,40,4,14,0,1,1,1
021,025,6,64,44,43,0,0,0,0
041,061,4,51,50,59,0,0,0,0
031,001,3,60,49,45,0,0,0,0
036,011,7,47,47,49,0,0,0,0
058,048,7,57,50,64,0,0,0,0
048,048,2,20,40,53,1,0,0,1
006,009,2,56,47,38,0,0,0,0
