018,018,3,54,14,12,0,1,1,1
003,003,0,5,53,15,1,0,1,1
017,003,6,49,46,30,0,0,1,0
028,028,1,17,42,30,1,0,1,1
038,019,2,59,61,20,0,0,1,0
024,024,0,9,52,18,1,0,1,1
037,037,3,43,12,21,0,1,1,1
032,012,2,47,41,45,0,0,0,0
058,046,4,50,52,44,0,0,0,0
029,029,4,9,47,19,1,0,1,1
019,019,4,9,41,23,1,0,1,1
018,018,0,4,31,6,1,0,1,1
010,010,2,22,34,43,1,0,0,1
019,019,7,49,7,16,0,1,1,1
015,015,6,43,4,12,0,1,1,1
028,048,1,42,45,61,0,0,0,0
048,048,2,30,42,11,1,0,1,1
017,010,5,57,61,78,0,0,0,0
059,004,7,49,54,56,0,0,0,0
006,056,3,43,48,49,0,0,0,0
025,025,5,47,10,16,0,1,1,1
040,046,3,47,51,46,0,0,0,0
003,003,3,42,8,24,0,1,1,1
027,048,2,51,45,65,0,0,0,0
009,009,0,9,57,42,1,0,0,1
048,060,2,58,60,54,0,0,0,0
018,034,2,57,37,51,0,0,0,0
036,063,5,59,57,59,0,0,0,0
028,028,5,48,5,15,0,1,1,1
029,030,5,46,40,58,0,0,0,0
043,041,3,48,41,63,0,0,0,0
025,025,2,19,36,22,1,0,1,1
004,010,1,52,41,52,0,0,0,0
025,025,6,56,21,24,0,1,1,1
030,030,5,57,10,42,0,1,0,1
027,027,0,10,54,12,1,0,1,1
004,004,1,8,46,23,1,0,1,1
000,000,6,34,9,39,0,1,0,1
018,020,4,54,46,29,0,0,1,0
013,013,4,6,43,32,1,0,0,1
016,016,4,7,40,19,1,0,1,1
020,020,7,48,9,28,0,1,1,1
029,015,7,50,40,44,0,0,0,0
022,035,7,45,51,30,0,0,1,0
017,029,5,54,45,47,0,0,0,0
049,049,2,22,44,45,1,0,0,1
020,020,3,40,8,12,0,1,1,1
037,049,3,41,38,79,0,0,0,0
029,010,5,57,57,70,0,0,0,0
021,049,6,51,56,42,0,0,0,0
035,035,4,17,52,34,1,0,0,1
063,005,6,44,51,37,0,0,0,0
044,044,2,23,53,18,1,0,1,1
038,041,1,56,39,58,0,0,0,0
042,031,1,56,59,49,0,0,0,0
000,000,0,7,34,21,1,0,1,1
037,037,5,46,12,14,0,1,1,1
018,018,2,20,40,15,1,0,1,1
032,032,7,53,5,24,0,1,1,1
026,018,7,52,43,57,0,0,0,0
009,009,0,10,53,18,1,0,1,1
017,023,5,52,47,36,0,0,0,0
001,053,6,56,44,31,0,0,0,0
057,002,2,53,40,48,0,0,0,0
028,006,0,53,57,39,0,0,0,0
056,050,7,49,63,40,0,0,0,0
